price,link,longitude,baths,date,contentLen,size,postDate,CraigID,area,title,coord,beds,updateDate,latitude,numPic,zipcode
3495,/see/apa/4757108439.html,-122.30181,4,11-Nov,48,3500,2014-11-11T14:29:17-0800,4757108439, (North Seattle), Sanctuary in the City,"47.728280, -122.301810",5,2014-11-11T14:40:28-0800,47.72828,14,98125
9800,/see/apa/4757567154.html,-122.348838,3,11-Nov,60,3200,2014-11-11T20:59:40-0800,4757567154," (Belltown, Seattle, Downtown)",Penthouse Unit with best views in the City!,"47.616020, -122.348838",3,2014-11-11T20:59:40-0800,47.61602,22,98121
4000,/see/apa/4746840400.html,-122.257727,3,11-Nov,1,3100,2014-11-04T21:07:42-0800,4746840400, (View Ridge/Laurelhurst),4 BR large home in great neighborhood! In before the holidays!,"47.671920, -122.257727",4,2014-11-11T18:10:43-0800,47.67192,15,98105
2800,/see/apa/4749245323.html,-122.379134,3.5,11-Nov,43,2800,2014-11-06T11:40:15-0800,4749245323, (Ballard),Large and Unique Ballard Townhouse 1701 NW 60th St,"47.672237, -122.379134",4,2014-11-11T09:19:53-0800,47.672237,11,98107
2800,/see/apa/4757239159.html,-122.280729,2.5,11-Nov,34,2700,2014-11-11T15:55:32-0800,4757239159, (Columbia City),Beautiful Craftsman Home for Rent,"47.557835, -122.280729",3,2014-11-11T18:42:47-0800,47.557835,21,98118
3000,/see/apa/4757489244.html,-122.262034,2,11-Nov,3,2600,2014-11-11T19:25:27-0800,4757489244, (Seattle),Large home with swimming pool and lake view in Seward Park area,"47.544921, -122.262034",5,2014-11-11T19:42:27-0800,47.544921,22,98118
2295,/see/apa/4756519050.html,-122.378576,2,11-Nov,3,2600,2014-11-11T09:14:40-0800,4756519050, (West Seattle),City & water views-close to bus line,"47.559703, -122.378576",4,2014-11-11T09:14:40-0800,47.559703,9,98126
3500,/see/apa/4757459118.html,-122.334938,2.5,11-Nov,1,2500,2014-11-11T18:55:22-0800,4757459118, (1909 North 43rd Street),Charming Storybook Tudor in Wallingford,"47.659220, -122.334938",4,2014-11-11T18:55:22-0800,47.65922,0,98103
3000,/see/apa/4756654873.html,-122.285137,3,11-Nov,7,2400,2014-11-11T10:22:21-0800,4756654873, (Meadowbrook),Beautiful large house - great for entertaining!,"47.710020, -122.285137",4,2014-11-11T10:22:21-0800,47.71002,13,98125
4350,/see/apa/4756357604.html,-122.314997,2,11-Nov,19,2300,2014-11-11T07:50:46-0800,4756357604," (UW, University District, U district)",U District House for Rent ,"47.663133, -122.314997",8,2014-11-11T07:50:46-0800,47.663133,0,98105
2800,/see/apa/4752057243.html,-122.293524,4,11-Nov,10,2300,2014-11-08T09:13:02-0800,4752057243, (Columbia City),"Now this is a NICE DEAL! BIG 6 BR, 4BA + bonus + great location","47.569058, -122.293524",6,2014-11-11T15:35:06-0800,47.569058,16,98144
3250,/see/apa/4747760514.html,-122.308237,2,11-Nov,42,2252,2014-11-05T12:25:46-0800,4747760514, (Ravenna University District),Univeristy District/Ravenna House 5246 18th Ave NE,"47.666220, -122.308237",3,2014-11-11T09:19:17-0800,47.66622,19,98105
3250,/see/apa/4756660887.html,-122.388811,2,11-Nov,45,2224,2014-11-11T10:25:28-0800,4756660887," (1550 Alki Ave, Seattle, WA )",West Seattle Waterfront Condo Living at its Best!,"47.594299, -122.388811",2,2014-11-11T10:25:28-0800,47.594299,2,98116
2200,/see/apa/4757107961.html,-122.313334,2,11-Nov,4,2180,2014-11-11T14:29:00-0800,4757107961," (Seattle, Ravenna)",Can't Miss 3bd 1.75bth Ravenna Bungalow **OPEN HOUSE NOV 12th 2:30PM*,"47.684768, -122.313334",3,2014-11-11T14:57:03-0800,47.684768,17,98115
2200,/see/apa/4757114700.html,-122.2968,2,11-Nov,3,2180,2014-11-11T14:33:08-0800,4757114700, (Seattle),Can't Miss 3bd 1.75bth Ravenna Bungalow **OPEN HOUSE NOV 12th 2:30PM**,"47.684900, -122.296800",3,2014-11-11T14:55:54-0800,47.6849,17,98115
2250,/see/apa/4751805790.html,-122.351947,1,11-Nov,18,2020,2014-11-08T06:41:19-0800,4751805790, (Green Lake),"Remodeled House, Fireplace, Basement, Gas Heat","47.680140, -122.351947",3,2014-11-11T13:13:58-0800,47.68014,11,98103
2500,/see/apa/4757344887.html,-122.3772,3.5,11-Nov,9,2000,2014-11-11T17:16:19-0800,4757344887, (Seattle),Brand New Townhouse in Ballard/Crown Hill!,"47.687300, -122.377200",3,2014-11-11T17:16:19-0800,47.6873,18,98117
2495,/see/apa/4757130134.html,-122.3426,2,11-Nov,32,2000,2014-11-11T14:42:42-0800,4757130134, (Seattle),Greenlake Charmer,"47.673400, -122.342600",4,2014-11-11T14:42:43-0800,47.6734,10,98103
1950,/see/apa/4756493703.html,-122.3878,1.5,11-Nov,2,2000,2014-11-11T09:01:44-0800,4756493703, (West Seattle),"1, perhaps 2, bedrm Gatewood Hill View Home","47.539800, -122.387800",2,2014-11-11T20:34:58-0800,47.5398,9,98136
2500,/see/apa/4756832885.html,-122.316738,2.5,11-Nov,36,1995,2014-11-11T11:53:45-0800,4756832885," (Seattle, Northgate, Shoreline, GreenLake)",New 3 X 2.25 Townhome for Rent,"47.718210, -122.316738",3,2014-11-11T11:53:45-0800,47.71821,14,98125
2500,/see/apa/4757179467.html,-122.316738,2.5,11-Nov,36,1995,2014-11-11T15:14:12-0800,4757179467, (Seattle),Luxury 3 X 2.25 Townhome for Rent,"47.718210, -122.316738",3,2014-11-11T15:14:12-0800,47.71821,14,98125
2495,/see/apa/4756694235.html,-122.316738,2.5,11-Nov,36,1995,2014-11-11T10:42:08-0800,4756694235," (Seattle, Northgate, Green Lake)",LARGE 3x2.5 townhome with garage,"47.718210, -122.316738",3,2014-11-11T15:08:58-0800,47.71821,10,98125
2495,/see/apa/4757170245.html,-122.316738,2.5,11-Nov,36,1995,2014-11-11T15:08:11-0800,4757170245," (Green Lake, seattle, northgate, lake cit)",3 bedroom townhome w/ garage,"47.718210, -122.316738",3,2014-11-11T15:08:11-0800,47.71821,10,98125
2500,/see/apa/4748223837.html,-122.368848,1.5,11-Nov,10,1950,2014-11-05T17:37:30-0800,4748223837, (937 NW 62nd),Ballard House for Rent,"47.673802, -122.368848",2,2014-11-11T20:37:52-0800,47.673802,5,98107
2495,/see/apa/4746729264.html,-122.284677,2,11-Nov,23,1900,2014-11-04T18:54:01-0800,4746729264, (Seattle/North Seattle/ Bryant),Cute Bryant House with Great Yard,"47.669838, -122.284677",3,2014-11-11T12:09:55-0800,47.669838,9,98105
2000,/see/apa/4757451168.html,-122.35835,1,11-Nov,23,1900,2014-11-11T18:48:00-0800,4757451168, (1607 1st Ave W),3bdrm/1ba Queen Anne Bungalow OPEN HOUSE 11/15 2-4pm,"47.633666, -122.358350",3,2014-11-11T20:21:32-0800,47.633666,24,98119
2200,/see/apa/4745906012.html,-122.312937,2.5,11-Nov,8,1875,2014-11-04T10:00:29-0800,4745906012, (5222 University Way NE),"Large Penthouse Apt -4'1/2 bed, 2'1/2 bath! ONLY $2200!!","47.667223, -122.312937",4,2014-11-11T20:23:31-0800,47.667223,21,98105
2100,/see/apa/4757219997.html,-122.3431,2,11-Nov,23,1810,2014-11-11T15:41:49-0800,4757219997, (Seattle),Spacious 3 BR 2BA Home for Rent- North Seattle!,"47.737700, -122.343100",3,2014-11-11T15:41:49-0800,47.7377,21,98133
2295,/see/apa/4740404491.html,-122.338965,2,11-Nov,10,1800,2014-10-31T12:28:44-0700,4740404491, (Greenlake Area),Charming 1916 House For Rent,"47.691826, -122.338965",2,2014-11-11T06:51:03-0800,47.691826,5,98103
2150,/see/apa/4757375955.html,-122.331438,1,11-Nov,1,1750,2014-11-11T17:41:31-0800,4757375955, (Greenlake),Charming Green Lake Bungalow,"47.686820, -122.331438",2,2014-11-11T17:41:31-0800,47.68682,12,98103
2895,/see/apa/4738991798.html,-122.323666,2.5,11-Nov,6,1700,2014-10-30T12:46:31-0700,4738991798," (UW, Eastlake, Capitol Hill, SLU)",Great Location! Large Luxury Eastlake Townhouse,"47.628843, -122.323666",3,2014-11-11T13:56:21-0800,47.628843,9,98102
2960,/see/apa/4756893042.html,-122.317239,4.5,11-Nov,37,1680,2014-11-11T12:25:54-0800,4756893042, (Ravenna),"Brand new 4 bedrooms, 4 1/2 bathrooms townhome","47.669274, -122.317239",4,2014-11-11T12:25:54-0800,47.669274,7,98105
3750,/see/apa/4756914584.html,-122.312787,2.5,11-Nov,1,1650,2014-11-11T12:37:35-0800,4756914584, (15th Ave E and E. Denny Way),Capitol Hill townhome,"47.618502, -122.312787",2,2014-11-11T19:22:56-0800,47.618502,5,98122
2000,/see/apa/4756718189.html,-122.318473,2.5,11-Nov,1,1630,2014-11-11T10:54:20-0800,4756718189, (NE Roosevelt Way),3bedroom condo in Seattle for Rent,"47.719665, -122.318473",3,2014-11-11T10:54:20-0800,47.719665,8,98125
2800,/see/apa/4756730082.html,-122.339501,2.5,11-Nov,3,1614,2014-11-11T11:00:26-0800,4756730082, (Ashworth Ave N),Newly Built 3 Bedroom Home Available,"47.704766, -122.339501",3,2014-11-11T11:00:26-0800,47.704766,6,98133
3195,/see/apa/4748077822.html,-122.376139,3.5,11-Nov,47,1610,2014-11-05T15:42:19-0800,4748077822, (Ballard),Ballard Brand New Standalone Townhome 1515 NW 63rd St,"47.674420, -122.376139",3,2014-11-11T09:19:06-0800,47.67442,13,98107
2499,/see/apa/4757227697.html,-122.328222,1,11-Nov,15,1600,2014-11-11T15:47:29-0800,4757227697, (NE Greenlake),Spacious 2 bedroom craftman home in Greenlake,"47.683427, -122.328222",2,2014-11-11T15:47:29-0800,47.683427,5,98103
1695,/see/apa/4751809274.html,-122.373447,2,11-Nov,17,1600,2014-11-08T06:43:57-0800,4751809274, (Richmond Beach),"Vacant Rambler, All Appliances, Gas Heat, Quiet Area","47.775877, -122.373447",4,2014-11-11T13:15:03-0800,47.775877,13,98177
5000,/see/apa/4757566576.html,-122.325747,2,11-Nov,63,1550,2014-11-11T20:58:46-0800,4757566576," (Capitol Hill, Seattle, South Lake Union)",Gorgeous FURNISHED view unit on Capitol Hill,"47.627888, -122.325747",2,2014-11-11T20:58:46-0800,47.627888,18,98102
2700,/see/apa/4756660345.html,-122.374671,2.5,11-Nov,3,1520,2014-11-11T10:25:10-0800,4756660345," (Queen Anne, Seattle DT)",Locations! Beautiful 3B/B Townhouse in Queen Anne,"47.637909, -122.374671",3,2014-11-11T10:25:10-0800,47.637909,12,98119
3800,/see/apa/4747224065.html,-122.34714,2.5,11-Nov,7,1500,2014-11-05T07:43:48-0800,4747224065, (Roy Street),Fabulous 2-story condo Lower Queen Anne,"47.624982, -122.347140",2,2014-11-11T19:21:34-0800,47.624982,14,98109
2300,/see/apa/4732432010.html,-122.294936,2,11-Nov,16,1500,2014-10-26T09:48:37-0700,4732432010, (CD/Madrona),Charming Madrona Townhouse,"47.611620, -122.294936",2,2014-11-11T07:18:45-0800,47.61162,6,98122
2475,/see/apa/4746810463.html,-122.384241,2.5,11-Nov,12,1460,2014-11-04T20:25:11-0800,4746810463, (NW 59th & 22nd NW),Spacious Townhouse - Central Ballard,"47.671586, -122.384241",2,2014-11-11T20:03:09-0800,47.671586,10,98107
2650,/see/apa/4756631534.html,-122.324578,1.5,11-Nov,5,1400,2014-11-11T10:10:34-0800,4756631534, (Eastlake),Penthouse - View,"47.645803, -122.324578",2,2014-11-11T10:10:34-0800,47.645803,8,98102
2150,/see/apa/4756934759.html,-122.363039,1,11-Nov,7,1400,2014-11-11T12:48:46-0800,4756934759," (Phinney Ridge, Ballard, Greenlake)",Phinney/Ballard/Greenlake Charmer!,"47.683220, -122.363039",3,2014-11-11T12:51:19-0800,47.68322,10,98117
2100,/see/apa/4745472637.html,-122.320674,2.5,11-Nov,16,1381,2014-11-04T05:44:58-0800,4745472637, (Northgate),"Location!!! 3 beds, 2.5 baths townhouse. Mins to Northgate Mall/transi","47.710538, -122.320674",3,2014-11-11T10:44:18-0800,47.710538,10,98125
1795,/see/apa/4723607784.html,-122.347977,2.5,11-Nov,5,1350,2014-10-20T12:14:23-0700,4723607784, (Shoreline),Townhouse for Rent,"47.749063, -122.347977",3,2014-11-11T17:24:44-0800,47.749063,5,98133
1995,/see/apa/4726598221.html,-122.279263,1,11-Nov,23,1330,2014-10-22T09:50:41-0700,4726598221, (Seattle - Laurelhurst),Quiet 3 Bd House near Children's Hospital w/Fully Furnished Option,"47.667244, -122.279263",3,2014-11-11T09:24:44-0800,47.667244,9,98105
1950,/see/apa/4756950971.html,-122.29043,1,11-Nov,23,1300,2014-11-11T12:57:41-0800,4756950971, (Mount Baker),Lovely Mount Baker Cottage Overlooking Lake Washington!,"47.593259, -122.290430",3,2014-11-11T12:57:41-0800,47.593259,14,98144
1800,/see/apa/4730539272.html,-122.3547,1,11-Nov,11,1300,2014-10-24T19:07:34-0700,4730539272, (Seattle),Rooms for Everyone / Just mins from DTN Seattle ,"47.534400, -122.354700",4,2014-11-11T10:17:36-0800,47.5344,5,98106
1495,/see/apa/4756748743.html,-122.3964,1,11-Nov,2,1290,2014-11-11T11:09:58-0800,4756748743,,MAGNOLIA UNIT FOR RENT,"47.648800, -122.396400",2,2014-11-11T11:09:58-0800,47.6488,8,98199
3185,/see/apa/4756871906.html,-122.326738,2,11-Nov,13,1260,2014-11-11T12:14:38-0800,4756871906," (Green Lake, Greenlake, Seattle, Ravenna)",Large 2 bedroom - 2 bath - Lots of Natural Sun light! ,"47.678420, -122.326738",2,2014-11-11T12:14:38-0800,47.67842,8,98103
2600,/see/apa/4749472395.html,-122.353363,1.5,11-Nov,22,1250,2014-11-06T13:50:59-0800,4749472395, (Francis Ave N),Beautiful 2 bed/ 1.5 bath Townhouse in Heart of Fremont,"47.653507, -122.353363",2,2014-11-11T13:05:44-0800,47.653507,10,98119
2200,/see/apa/4737839441.html,-122.318548,1,11-Nov,11,1250,2014-10-29T16:46:03-0700,4737839441," (U District, Green Lake)","Fabulous Craftsman House, Ideal Location ","47.667887, -122.318548",2,2014-11-11T16:16:30-0800,47.667887,7,98105
1325,/see/apa/4756922525.html,-122.3431,1,11-Nov,7,1250,2014-11-11T12:42:01-0800,4756922525, (Shoreline),Large Two Bedroom 1 Bth in Duplex,"47.737700, -122.343100",2,2014-11-11T12:48:02-0800,47.7377,18,98133
2771,/see/apa/4756806653.html,-122.342338,2,11-Nov,1,1238,2014-11-11T11:40:03-0800,4756806653, (Amazon),"Million Dollar views at your fingertips, come and get your SPECIAL!","47.630255, -122.342338",2,2014-11-11T11:40:03-0800,47.630255,2,98109
2495,/see/apa/4749192240.html,-122.351475,2,11-Nov,17,1225,2014-11-06T11:11:52-0800,4749192240, (Fremont Phinney Ridge),Remodeled Fremont / Phinney Ridge 3Bd Gem,"47.664116, -122.351475",3,2014-11-11T10:09:48-0800,47.664116,14,98103
2695,/see/apa/4757506183.html,-122.344136,2,11-Nov,22,1211,2014-11-11T19:43:36-0800,4757506183, (Downtown),Spacious 2bed/2bath with city views,"47.619413, -122.344136",2,2014-11-11T19:43:36-0800,47.619413,15,98121
3395,/see/apa/4756585516.html,-122.324037,2,11-Nov,4,1209,2014-11-11T09:47:27-0800,4756585516, (Capitol Hill),"Some of the largest NEW construction 2bdrms, Call TODAY","47.620020, -122.324037",2,2014-11-11T09:47:27-0800,47.62002,24,98102
3784,/see/apa/4757294944.html,-122.340523,1,11-Nov,21,1205,2014-11-11T16:36:50-0800,4757294944," (Seattle, Belltown, Downtown)",180 Degree View From This Stunning 2BR - Brand New Building!!!,"47.611220, -122.340523",1,2014-11-11T16:38:00-0800,47.61122,23,98101
3695,/see/apa/4756662069.html,-122.308397,2,11-Nov,12,1200,2014-11-11T10:26:04-0800,4756662069, (1818 E Madison Street ),Luxury Living in this Capitol Hill Penthouse,"47.616330, -122.308397",2,2014-11-11T10:26:04-0800,47.61633,8,98122
2795,/see/apa/4752245871.html,-122.2968,1,11-Nov,7,1200,2014-11-08T10:54:32-0800,4752245871,,HOME IN MAPLE LEAF FOR RENT,"47.684900, -122.296800",2,2014-11-11T09:00:44-0800,47.6849,11,98115
1850,/see/apa/4757004050.html,-122.342227,2,11-Nov,18,1200,2014-11-11T13:28:01-0800,4757004050, (SEATTLE/LAKE UNION /AMAZON),2 BEDROOM 2 BATH BY LAKE UNION.WALK TO AMAZON OR DOWNTOWN/FREMONT.,"47.633658, -122.342227",2,2014-11-11T13:28:01-0800,47.633658,0,98109
1750,/see/apa/4756757123.html,-122.346153,2,11-Nov,29,1200,2014-11-11T11:14:17-0800,4756757123, (Greenlake),"Fully Remodeled, Beautiful, and Bright 1200 SF apt - perfect location","47.690584, -122.346153",3,2014-11-11T11:15:45-0800,47.690584,15,98103
1600,/see/apa/4757198725.html,-122.295036,1,11-Nov,25,1200,2014-11-11T15:27:14-0800,4757198725, (2904 E Cherry ),Spacious 2 Bedroom in Leschi/ Central Area,"47.608020, -122.295036",2,2014-11-11T15:27:14-0800,47.60802,9,98122
1395,/see/apa/4750770414.html,-122.359755,2,11-Nov,16,1200,2014-11-07T11:18:09-0800,4750770414, (Greenwood),Large 3 bedroom duplex in Greenwood,"47.702943, -122.359755",3,2014-11-11T12:48:23-0800,47.702943,8,98117
2350,/see/apa/4723224574.html,-122.363684,2,11-Nov,4,1180,2014-10-20T09:04:41-0700,4723224574,,Queen Anne 2bed/2bath condo with the BEST VIEW!,"47.625936, -122.363684",2,2014-11-11T11:44:33-0800,47.625936,16,98119
3900,/see/apa/4756856266.html,-122.3447,2,11-Nov,6,1174,2014-11-11T12:06:12-0800,4756856266, (Seattle / Belltown),"Amazing,sweeping views from this 21st floor condo!","47.615100, -122.344700",2,2014-11-11T12:06:12-0800,47.6151,6,98121
1795,/see/apa/4737761113.html,-122.319717,1,11-Nov,2,1170,2014-10-29T15:47:42-0700,4737761113, (806 NE 69th Street),"GREENLAKE,UNIVERSITY,ROOSEVELT HOUSE FOR RENT","47.678854, -122.319717",2,2014-11-11T09:34:05-0800,47.678854,23,98115
2995,/see/apa/4756752919.html,-122.317894,1,11-Nov,13,1169,2014-11-11T11:12:08-0800,4756752919, (1111 E Union Street ),1169 sq ft LARGE. Unit 319. 6 Weeks Free on a 12 month lease.,"47.613120, -122.317894",1,2014-11-11T11:12:08-0800,47.61312,4,98122
2595,/see/apa/4757279686.html,-122.376039,2,11-Nov,29,1161,2014-11-11T16:25:23-0800,4757279686, (Ballard),New 2 bed. 2 bath +Den~Steel Concrete~Condo for lease,"47.668620, -122.376039",2,2014-11-11T16:25:23-0800,47.66862,9,98107
3095,/see/apa/4756571551.html,-122.326537,1.5,11-Nov,27,1160,2014-11-11T09:40:35-0800,4756571551, (Capitol Hill),Fabulous Townhome with Sweeping Views of Lake Union and City Skyline,"47.625311, -122.326537",2,2014-11-11T09:40:35-0800,47.625311,9,98102
2995,/see/apa/4756552440.html,-122.326537,1.5,11-Nov,33,1160,2014-11-11T09:31:09-0800,4756552440, (Capitol Hill),Theres Nothing as Spacious and Beautiful as This Townhome!,"47.625311, -122.326537",2,2014-11-11T09:31:09-0800,47.625311,7,98102
2795,/see/apa/4756568053.html,-122.326537,1.5,11-Nov,35,1160,2014-11-11T09:38:51-0800,4756568053, (Capitol Hill),Massive 2 bedroom Townhome in Quiet North Capitol Hill,"47.625311, -122.326537",2,2014-11-11T09:38:51-0800,47.625311,9,98102
2995,/see/apa/4757300874.html,-122.356838,2,11-Nov,41,1156,2014-11-11T16:41:19-0800,4757300874, (Upper Queen Anne),Huge Two Bedroom Two Bath w/ Private Patio!,"47.636231, -122.356838",2,2014-11-11T16:41:19-0800,47.636231,9,98119
1940,/see/apa/4757213915.html,-122.365138,2,11-Nov,10,1155,2014-11-11T15:37:30-0800,4757213915, (WEST SEATTLE),NO RENT UNTIL DEC 1!! COURTYARD VIEW!! MOVE IN TODAY!!,"47.568220, -122.365138",2,2014-11-11T15:38:24-0800,47.56822,8,98126
3600,/see/apa/4751292503.html,-122.38594,1,11-Nov,37,1150,2014-11-07T16:50:23-0800,4751292503,, Magnolia & Ballard Waterfront Penthouse Living Space,"47.660220, -122.385940",1,2014-11-11T13:10:19-0800,47.66022,10,98107
1599,/see/apa/4756875376.html,-122.342873,2,11-Nov,16,1142,2014-11-11T12:16:25-0800,4756875376," (Shoreline, N. Seattle, Edmonds)",REDUCED! REDUCED! REDUCED! One of a kind 2 bed 2 bath!!,"47.755919, -122.342873",2,2014-11-11T12:16:25-0800,47.755919,9,98133
2395,/see/apa/4757065849.html,-122.353338,2,11-Nov,4,1128,2014-11-11T14:03:43-0800,4757065849," (Seattle, WA)",Bright And Sunny Atmosphere In This Two Bedroom,"47.616420, -122.353338",2,2014-11-11T14:05:38-0800,47.61642,3,98121
1275,/see/apa/4757120620.html,-122.328238,2,11-Nov,21,1125,2014-11-11T14:36:46-0800,4757120620," (Northgate, North Seattle)","9416 1st Ave NE #104, Seattle","47.696883, -122.328238",2,2014-11-11T14:36:46-0800,47.696883,10,98103
1599,/see/apa/4757139332.html,-122.342873,2,11-Nov,20,1124,2014-11-11T14:48:32-0800,4757139332," (Shoreline, North Seattle)",BEAUTFUL 2 bed 2 Bath! w/ Washer and Dryer! REDUCED!,"47.755919, -122.342873",2,2014-11-11T14:48:32-0800,47.755919,7,98133
2755,/see/apa/4757084102.html,-122.385102,2,11-Nov,7,1122,2014-11-11T14:14:42-0800,4757084102, (Ballard/Seattle/Fremont/South Lake Union),✦ Live TWO WEEKS FREE in the Heart of Ballard!,"47.670811, -122.385102",2,2014-11-11T14:14:42-0800,47.670811,7,98107
2600,/see/apa/4757293296.html,-122.344866,2,11-Nov,16,1121,2014-11-11T16:35:37-0800,4757293296, (Downtown Seattle),"Luxury, Furnished, 2 bd condo on the water front in, 2 parking spaces","47.609482, -122.344866",2,2014-11-11T16:35:37-0800,47.609482,10,98121
1740,/see/apa/4757023169.html,-122.3431,2,11-Nov,24,1120,2014-11-11T13:38:52-0800,4757023169," (Shoreline, Edmonds, North Seattle)","**Luxury 2Bed/2Bath**FREE Storage & Parking** W&D, A/C** $1740","47.737700, -122.343100",2,2014-11-11T13:38:52-0800,47.7377,11,98133
1675,/see/apa/4757365585.html,-122.36027,1.5,11-Nov,34,1110,2014-11-11T17:32:54-0800,4757365585, (west Seattle),Honey Stop the Car!!,"47.532512, -122.360270",2,2014-11-11T17:32:54-0800,47.532512,19,98106
2895,/see/apa/4756645082.html,-122.331562,2,11-Nov,11,1107,2014-11-11T10:17:23-0800,4756645082, (Seattle),Big two bedroom- AMLI SLU brand new walk to everything!,"47.623116, -122.331562",2,2014-11-11T10:17:23-0800,47.623116,6,98101
